recording,channel,epoch,second,augmentation,seizure,std,iqr,skewness,kurtosis,zero_crossings,hjorth_mobility,hjorth_complexity,approx_entropy,petrosian_fd,delta,theta,alpha,beta
1,CROSStop SD,33,28,original,1,70.77822078633062,73.93140849281376,-0.07411304753511565,1.1369566826262867,57,0.556162182991208,2.059200139595285,1.0405229481111866,1.0284235343372452,0.2853869535629582,0.3335651009273573,0.1671726392679752,0.17602158061303527
1,CROSStop SD,33,29,original,1,63.74093147179833,95.06664086298066,0.16644921008404037,-0.4836602339669862,42,0.5661848587708148,2.027457806132026,1.0817216376008183,1.024304775265432,0.2523655253985314,0.3290010726055752,0.33670115705337855,0.2210368618513999
1,CROSStop SD,33,30,original,1,71.4206132830139,93.17048891824803,-0.45822920553390434,1.3756415571175769,41,0.5410991993102372,2.1557547923965776,1.0300200906612589,1.0284235343372452,0.3790466315872691,0.20574159670854877,0.21110340728882399,0.19753405587872339
1,CROSStop SD,33,31,original,1,52.997738631889696,64.77479446843164,-0.035609214079605586,0.4181672385483015,48,0.5909340340115781,1.9943045589325528,1.0211967845357939,1.0276555342593598,0.06897376687839653,0.1909430589516504,0.314677851712235,0.3360730853077439
1,CROSStop SD,33,32,original,1,64.42525493147524,78.25476470083824,0.5974689647063285,0.5199199948784359,47,0.626792165435,1.9763763283268612,1.0345223193032034,1.0261136580920704,0.16058268614333948,0.23909806363370492,0.24930315869219952,0.2418793804918639
1,CROSStop SD,33,33,original,1,62.71718066197772,78.6892588099897,-0.014746924518798953,0.13957532448148058,54,0.6399864686569275,2.0078488110656965,1.025265219377725,1.028679102486857,0.1640922439693651,0.10936608425997012,0.15975466376266126,0.3566019975552713
1,CROSStop SD,33,34,original,1,72.76867789600993,84.25764595765163,-1.091530432065933,4.158322254421057,51,0.8955253336059618,1.6135952829955977,0.9733509901941528,1.0304620845651844,0.0908968922398164,0.23831822740796124,0.2715944729996015,0.25387419945317974
1,CROSStop SD,33,35,original,1,63.30952661722163,80.79326240191438,-0.2151646279660093,0.18801748974734656,55,0.6564046658977343,1.8755544457202262,1.0545961578693297,1.028167750585337,0.18888364499146476,0.15503247174300885,0.10144167134834291,0.3026768330105294
1,CROSStop SD,33,36,original,1,74.53382476615081,94.51320190204504,-0.16450392427470042,2.763410235245142,51,0.6973669500368045,1.6731651663643103,1.0401309557806142,1.0258559110434244,0.1368409010053098,0.1593289362104346,0.18791177463284692,0.2513939344974279
1,CROSStop SD,33,37,original,1,60.10143206994974,72.85098868437777,0.31951848907038555,-0.19365098785009804,58,0.6145606074799975,1.9608677899151996,1.0047739988678734,1.0266284921071724,0.46910469929415355,0.2704411929480983,0.15664910183395206,0.1499597108126712
1,CROSStop SD,33,38,original,1,57.45157435779818,74.05189058398014,-0.056547386337446694,-0.2170122245552104,38,0.5837060879968287,2.028150352733457,1.0182160008556762,1.0271424494597257,0.2828280462463424,0.07292761764927969,0.3527905106790981,0.16396654603277716
1,CROSStop SD,33,39,original,1,79.49933003491914,123.4971682541337,-0.21422541395873404,-0.5012987914675535,48,0.6063786817341016,2.1016191044663945,1.007384574669845,1.028167750585337,0.46518542006567487,0.05799125748400089,0.12028266590362989,0.1961723778494634
1,CROSStop SD,33,40,original,1,51.19688458994516,70.78777986521047,-0.09800685807245989,-0.24045487167068869,54,0.6891369346735311,1.7842523149910545,1.0705185747412673,1.028679102486857,0.34626487675034573,0.11480306707834424,0.21797980934698508,0.16969109183547354
1,CROSStop SD,33,41,original,1,58.79595637672874,87.43189968608516,-0.4667687966330457,0.5413456635142446,37,0.5055264263876759,2.315741415194048,1.023476452649133,1.0273991006729957,0.288317141978531,0.238227904130047,0.18098092982974306,0.2731076023875011
1,CROSStop SD,33,42,original,1,51.11949706039655,64.41640696827953,0.584265362439276,2.2953812351323553,45,0.570076490161398,2.0569257031595565,1.0670218639984301,1.0279117507277797,0.31881747087831475,0.264448752410277,0.20653802250781322,0.1197445523671096
1,CROSStop SD,33,43,original,1,48.49797215626799,65.655621641258,0.2238974221217793,-0.47157774409807285,51,0.6499634730575907,1.7936476797628442,1.0608116385249038,1.0258559110434244,0.21427637929250393,0.15543442874559954,0.10861728356822554,0.3410923439692975
1,CROSStop SD,33,44,original,1,73.3433843684103,88.07095215463849,-1.4283265474234834,8.186625886020641,56,0.850751377975073,1.634505457795468,0.9852571370953442,1.0263711849404866,0.08375654789693965,0.12521563265086078,0.2034772680722327,0.23752906085761666
1,CROSStop SD,33,45,original,1,71.47418197337987,85.73015289744549,-0.18698682976391062,0.9719806815798808,44,0.6503828123350534,1.9436136941898472,0.9868007199629116,1.028167750585337,0.32014673983609765,0.049589640160020265,0.2636880206206262,0.22322963554996975
1,CROSStop SD,33,46,original,1,69.3016561145146,94.36712520301563,0.0461742212228402,0.040413229381229154,53,0.7374201870135656,1.7536410155872217,0.9249077762703481,1.0258559110434244,0.0477841464721303,0.16615183643001805,0.2119422891817722,0.21936583648178185
1,CROSStop SD,33,47,original,1,81.96696907364911,105.41840116423305,0.0574841140003232,0.7019237386112214,37,0.4936418427677307,2.1487027584415443,0.9893203354056026,1.023526192076131,0.52812157978999,0.0913528893451549,0.1183925491982409,0.16915054971574472
1,CROSStop SD,33,48,original,1,56.06948845682308,64.97148836813504,-0.06960103961811602,0.09133419083505379,47,0.6334603843976715,1.8590014123863057,1.0216310314762005,1.0273991006729957,0.1251182802869857,0.201906884506554,0.21924363002886063,0.4115356724980012
1,CROSStop SD,33,49,original,1,57.403524417273005,71.87901681973318,-0.6493894349854443,0.7792217745751993,45,0.5737115726776857,2.0768384748383313,1.0460648478853072,1.028167750585337,0.15725625318791933,0.2820112373051488,0.24893725502232103,0.34475519180209274
1,CROSStop SD,33,50,original,1,58.93246417736989,76.88445841975683,-0.183970369198205,0.15029239747148448,44,0.5451562602991823,2.0830804348883523,1.075166839114443,1.024304775265432,0.09860507662497608,0.1338171429711216,0.19950593270909237,0.4209176578795494
1,CROSStop SD,33,51,original,1,59.538038359591525,75.05207321618744,0.26814570586698616,0.08250146419551951,51,0.5537598101520804,1.990794276346435,0.9827335562928265,1.024822710408547,0.09150682232784417,0.19600591210204096,0.2271021647708115,0.4356195320282909
1,CROSStop SD,33,52,original,1,92.16767799970056,126.25580946134897,-0.6282145918681618,0.018072848940633435,37,0.4097701296626611,2.8750746886520915,0.9381683108134831,1.0250813434819968,0.7177162204278098,0.08062507374914046,0.059974180771652764,0.10329900277009617
1,CROSStop SD,33,53,original,1,81.16918591408059,99.77539984244596,-0.4622696710145555,0.6137216552775318,41,0.5109600062051108,2.0507901146955203,0.9712081502023406,1.024822710408547,0.18838686405566013,0.11699609112780006,0.09734394500301886,0.48345623825839057
1,CROSStop SD,33,54,original,1,55.60003150826092,79.9881149082581,0.08892462350528513,-0.7322846947482171,46,0.563409503780803,1.8587521374455438,1.0131852273428472,1.023526192076131,0.11463207196887111,0.11052871023817702,0.221467322241804,0.4427602561675329
1,CROSStop SD,33,55,original,1,65.46771227329229,80.91876948878627,0.3451854174374368,0.33258344733051803,56,0.7589388636827613,1.6705634088992416,0.9779956123701816,1.0276555342593598,0.16098134005998826,0.07799673585212033,0.15280468797164984,0.2302192647721522
1,CROSStop SD,33,56,original,1,74.66765029055932,91.71178280698331,0.11357022304202774,1.0513438341986578,41,0.645589913293853,2.034371337212853,0.9369721889567062,1.0279117507277797,0.41840617521275714,0.18135395996049775,0.2296317867180687,0.052252577054670415
1,CROSStop SD,33,57,original,1,55.231756227313554,70.0185700787529,0.5990511397343031,3.403299585862002,53,0.8032154046006557,1.5390958606254423,1.029079697847886,1.024822710408547,0.08319936416808282,0.18924737717647663,0.16437845516131555,0.3729189793736252
1,CROSStop SD,33,58,original,1,63.65486512520695,81.23397054993757,0.2670899248100631,0.08462919640880928,43,0.5142691277295118,2.136981089930385,1.073023851967208,1.0263711849404866,0.18414237831165833,0.3808810421138081,0.20197496734893233,0.28486615012308303
1,CROSStop SD,33,1,ft_surrogate,1,71.26723798646312,96.91470275220934,0.009831152426800903,0.23040578625390395,58,0.6270376084371931,2.0399711503708935,1.0610801206677825,1.0291895939833593,0.1844365638437208,0.31914035722147777,0.1807737240193495,0.14301227688921814
1,CROSStop SD,33,2,ft_surrogate,1,67.12068096056842,95.92073963937369,-0.18316153579847969,-0.2674883305744573,49,0.6176932964661914,1.9870028168189415,1.0657377225700624,1.0279117507277797,0.1690461827294144,0.13428676971301653,0.3170777194915609,0.3206162256364483
1,CROSStop SD,33,3,ft_surrogate,1,59.04217080935492,86.13260933506893,0.030892592661824737,-0.19543763181705032,53,0.7318905610277644,1.8008100742200093,1.0782208408877372,1.0314762645059103,0.19813280819330356,0.046336547160380576,0.1483270670298946,0.31627470142042646
1,CROSStop SD,33,4,ft_surrogate,1,60.49195305796927,86.53513958362697,-0.049060300010600015,-0.6077593806264932,54,0.6748198370180419,1.9041353006890114,1.1028499870587716,1.0289344555356745,0.3444066590436709,0.3104831079124566,0.09120211426357036,0.18274855872466989
1,CROSStop SD,33,5,ft_surrogate,1,65.33893735652707,85.73832626058046,0.0933946621483061,0.4336764837476643,58,0.6979996202283576,1.8347421555935062,1.0354820740015445,1.0294445183277396,0.10181107165865497,0.21633089535248645,0.2310122191270527,0.3613137702485221
1,CROSStop SD,33,6,ft_surrogate,1,74.18563644461072,98.80510785799444,-0.4037883391041023,-0.07856582110206833,51,0.5845393289418988,2.055677913923285,1.0793398532321343,1.0284235343372452,0.21486813864953433,0.27158875521117887,0.0939266696599164,0.31459134647421344
1,CROSStop SD,33,7,ft_surrogate,1,81.57465202854337,116.552219624639,0.08441198909719012,-0.30670517161468114,51,0.5830365314890551,2.1350171976461,1.1259552635524361,1.0294445183277396,0.2743533743604296,0.04277792683701382,0.2741363964299324,0.2508600605355852
1,CROSStop SD,33,8,ft_surrogate,1,66.30701988801562,85.86113844106946,-0.26747207886918956,0.020442688383485397,61,0.6662049945116009,1.9598719772724125,1.07853455975855,1.0307159457969917,0.16355192640463362,0.21577375828750658,0.209761463969382,0.284654660939275
1,CROSStop SD,33,9,ft_surrogate,1,64.2385330340682,88.9914491058573,0.3538954519000532,-0.2797828838829135,60,0.6927781216865566,1.8641260568992617,1.0467921961625377,1.0291895939833593,0.33101146229256423,0.11362455653425733,0.1609904455670794,0.17842338920959375
1,CROSStop SD,33,10,ft_surrogate,1,60.91532121364731,84.55243996521008,0.16317349831482464,-0.446949846197227,57,0.7132030381855878,1.7380440354859692,1.072904327827077,1.0289344555356745,0.022556335323390783,0.07740069096461852,0.18220327759707072,0.517062511027005
1,CROSStop SD,33,11,ft_surrogate,1,62.60634881202466,84.21661896884879,0.033900107665663794,-0.5137547965270777,66,0.7400487191360501,1.724905297378942,1.1294474861980088,1.0307159457969917,0.15783267981691546,0.16717453049625197,0.12123111638457305,0.22612731106788844
1,CROSStop SD,33,12,ft_surrogate,1,77.82314426349498,108.58884660460613,-0.13131843996384776,-0.5285665332847667,44,0.5405301777075305,2.4249541442539564,1.0023566635736905,1.0302080116920547,0.2477116926551971,0.20867563651033333,0.40724576099897525,0.11029684859348454
1,CROSStop SD,33,13,ft_surrogate,1,67.14427818534016,106.00447461110817,0.1453455548943596,-0.5921553240321393,55,0.6769765372455795,1.846663686175577,1.0622422981751543,1.0294445183277396,0.12170039424547872,0.12264581469098508,0.25373337196972345,0.2933584324895983
1,CROSStop SD,33,14,ft_surrogate,1,68.519354783428,94.32563543317964,0.13428714220363844,-0.11177562240340588,43,0.5789286156353847,2.16911070238569,1.022464345361937,1.0302080116920547,0.3776385590692862,0.09317164041729255,0.17051440107933363,0.21821622921294814
1,CROSStop SD,33,15,ft_surrogate,1,66.81513080062388,91.71616901449784,-0.03149316071444959,-0.32839901736545674,48,0.5937555070064736,2.2135547203828225,1.0481856934888722,1.0294445183277396,0.5077197484502672,0.04768760911330215,0.12018939191986559,0.21670686156293414
1,CROSStop SD,33,16,ft_surrogate,1,74.00525579784876,108.11129367216036,-0.14203563404453082,-0.43575393784104355,35,0.5810664986220064,2.221753678132288,1.0648039471357271,1.0314762645059103,0.48456297356587374,0.1593945049453669,0.10654252244978221,0.19873380194641196
1,CROSStop SD,33,17,ft_surrogate,1,67.84277995609195,92.50363810400137,0.15495930286417214,-0.25636052202916204,56,0.666115984380091,1.8664415177036915,1.051798341390643,1.0289344555356745,0.1767547355686207,0.21626263806989163,0.1348889255215174,0.346054233286719
1,CROSStop SD,33,18,ft_surrogate,1,67.73601711457111,95.1379478151087,0.5551215883753035,0.5705731294413172,50,0.6446914354829466,1.962826820915873,1.0680394368106372,1.0291895939833593,0.183969500848566,0.314176551671799,0.2584123963716861,0.2020854750536542
1,CROSStop SD,33,19,ft_surrogate,1,61.1017343453453,83.93999136284725,-0.13131715782818,-0.11990585222392003,67,0.7726679741770459,1.7604115865457313,1.0504546992929846,1.0299537266887975,0.12559018333599797,0.27407339685349613,0.09383908860614229,0.28072654123623186
1,CROSStop SD,33,20,ft_surrogate,1,66.23468926655652,81.72755635301277,-0.13666645141530984,0.14811463669413572,55,0.6794620086875892,1.8244484320233767,1.0676907780943483,1.0302080116920547,0.22617836141500208,0.24107899770153648,0.13944952326334678,0.2640771797469656
1,CROSStop SD,33,21,ft_surrogate,1,75.97847461033497,98.42244148161654,0.3545780700289422,-0.031923597535829185,53,0.6291640734230084,2.007506327541046,1.0458325069948335,1.028679102486857,0.23625715646713732,0.13843944201589087,0.277311344474822,0.32274784214886665
1,CROSStop SD,33,22,ft_surrogate,1,76.68870888928252,101.98583063968985,-0.17597335705677322,-0.10212165641295323,45,0.5646483205161247,2.2056243788815606,0.9993831041896892,1.028167750585337,0.48103762493964053,0.13231172248802425,0.07415972161544343,0.1909448617945241
1,CROSStop SD,33,23,ft_surrogate,1,66.76453353548385,78.13926373872675,-0.07162482035331715,1.079637897640123,63,0.6475012005016725,1.8915490844117406,1.0620745327721268,1.0289344555356745,0.2645890232335824,0.17026433179046194,0.18375606891250115,0.33120242196596617
1,CROSStop SD,33,24,ft_surrogate,1,66.7448729771308,85.84627789964142,-0.17582710654955475,-0.06361348443370973,49,0.6945916351622262,1.745821770541733,1.1102430784710653,1.0284235343372452,0.026451496734174403,0.20798779770907344,0.13499987004031966,0.2447886775492951
1,CROSStop SD,33,25,ft_surrogate,1,61.163529444680584,77.93590622540918,-0.631161756450156,0.05850045019555994,54,0.6682531895374636,1.8932929343289586,1.0388427116994636,1.0284235343372452,0.3355080060494596,0.19681657503790653,0.11081190094454452,0.22339792489981367
1,CROSStop SD,33,26,ft_surrogate,1,65.92879614890249,94.05984512242802,0.09821181097966904,-0.4020520887422592,55,0.6360884077792832,2.057430441629657,1.0612732712430817,1.0296992290648215,0.34611569079054194,0.20089111409683894,0.06812891479207187,0.3124664212582523
1,CROSStop SD,33,27,ft_surrogate,1,72.29642774227193,110.60474015352818,0.011061938631923729,-0.5188305833499927,43,0.6085843118284315,2.1029491773344438,1.0985895007101623,1.031982094320395,0.2603235387228029,0.13697972673704914,0.1817366531900572,0.27577930904961334
1,CROSStop SD,33,28,ft_surrogate,1,66.44057426209687,84.91886518901235,0.1259482317662879,0.42333563818941755,60,0.6969315545272139,1.801014559799864,1.0200613841055022,1.0284235343372452,0.3099741554647068,0.19954170598238366,0.10067627068692955,0.26291155702838803
1,CROSStop SD,33,29,ft_surrogate,1,68.37071341098233,98.31958031988835,-0.15692351945405453,-0.48396090743562237,51,0.6406956905317452,1.9426703823027713,1.0652402659738813,1.0291895939833593,0.18735976433981943,0.21641752835035374,0.08791609568027164,0.292990449237174
1,CROSStop SD,33,30,ft_surrogate,1,72.57841900790287,93.23012532017214,0.17333143036028328,0.1862162945235304,55,0.6054846726919109,1.9850602033108955,1.0209419169071432,1.028167750585337,0.1404278132187344,0.06910672342998375,0.32745194283036927,0.4501373137872851
1,CROSStop SD,33,31,ft_surrogate,1,59.81046956992643,73.77164921209209,-0.10332612668508404,0.18733537486729013,63,0.75448782565956,1.783969753521387,1.059394451254735,1.0304620845651844,0.2444903986000301,0.09792160779014959,0.12678297556466975,0.2667171817057657
1,CROSStop SD,33,32,ft_surrogate,1,68.12469279380807,93.94545389054456,0.22656695249494238,-0.11133487928452102,58,0.6689482644107718,1.842123206317163,1.0468281511677087,1.0296992290648215,0.36920486439309946,0.1634231062606745,0.10213642427666957,0.2692769986585585
1,CROSStop SD,33,33,ft_surrogate,1,72.66644096049014,109.99995293400761,-0.07471909672284185,-0.5664901018519424,45,0.5977635831765803,2.154422756964701,1.0511179790881058,1.0304620845651844,0.44351316921356976,0.05934692225375408,0.11279993119769452,0.29188200058858965
1,CROSStop SD,33,34,ft_surrogate,1,66.84313749785045,84.90143338093873,0.31937654478606264,0.4009074312847458,54,0.6542436574189451,2.0195315340768194,1.046582971837176,1.0296992290648215,0.41578736767418906,0.2799814951346883,0.05040161145754383,0.20292976202201385
1,CROSStop SD,33,35,ft_surrogate,1,78.81658664541028,96.54679587000477,-0.40427731122281635,0.7365331583585606,42,0.5202761487022699,2.519355903740298,1.1398910958900115,1.031982094320395,0.48025240885545567,0.16894935108797735,0.16070982233409217,0.15615434211553672
1,CROSStop SD,33,36,ft_surrogate,1,66.40843475200496,94.186803295576,-0.04514607422699993,-0.2750431750057549,63,0.6985233727710907,1.8099719934631866,1.0598518052770878,1.0299537266887975,0.2537504301661379,0.1733967384246728,0.17625149221457345,0.33599934465532144
1,CROSStop SD,33,37,ft_surrogate,1,72.5284217370343,103.0077686553609,-0.18043789422695383,-0.3941356195563994,49,0.5970421849366773,2.059207552803791,1.0995794749984875,1.0279117507277797,0.20064875688333586,0.3007675950555446,0.1886673185996469,0.19759111822844774
1,CROSStop SD,33,38,ft_surrogate,1,66.44569774448775,96.75798640878105,-0.013363959604010378,-0.7024786872145712,54,0.6886720996287913,1.8586431737166331,1.0726457912278295,1.0294445183277396,0.07611156048751493,0.09388912188062057,0.21469126369905242,0.4429127804580014
1,CROSStop SD,33,39,ft_surrogate,1,70.09235653571744,94.15993484553178,-0.10913140700449275,-0.28614983779431036,44,0.621227167623313,2.015829480820551,1.1020175700637802,1.0294445183277396,0.14490672620613412,0.2919846877914382,0.054842259330476505,0.24339488736004875
1,CROSStop SD,33,40,ft_surrogate,1,60.6909931250394,94.26393138821587,-0.20210796533899272,-0.4348150356074658,49,0.6607667126508634,1.7456828801047861,1.0910705443017021,1.0279117507277797,0.09294721061674276,0.16213715422450248,0.2968950294238861,0.2773853637886936
1,CROSStop SD,33,41,ft_surrogate,1,75.3905108381217,114.38853362762393,-0.23769427268315615,-0.3513065311246186,46,0.5904898758802796,2.190863456580499,1.103329851451892,1.0322346958702175,0.22906721258465912,0.12928833020744723,0.24965756596450323,0.3382988809506071
1,CROSStop SD,33,42,ft_surrogate,1,53.282134746488765,69.19368532828697,-0.14569973061513447,0.2559647417644295,66,0.8074534844523069,1.6502586776283108,1.0328124282187492,1.0332430241194162,0.08405066439332576,0.19313766696026294,0.1288941426636633,0.2828704815932344
1,CROSStop SD,33,43,ft_surrogate,1,74.19669372576293,94.23412937655561,0.236064973687952,-0.2839813468636163,53,0.5861794823395426,2.1804654815544917,1.0771403388207084,1.0302080116920547,0.1214647995969105,0.29378901398906165,0.15374240316777127,0.29716220941926974
1,CROSStop SD,33,44,ft_surrogate,1,72.41784293023196,91.174367136124,-0.24635296723522312,-0.25799459115594425,47,0.5813587871872962,2.0419703023116798,1.103682620865488,1.0279117507277797,0.2794502363969847,0.08357432310062272,0.3433568161561683,0.22380373273635368
1,CROSStop SD,33,45,ft_surrogate,1,75.66486224533831,106.55896732478847,-0.13719744309336235,-0.20248281849227867,33,0.5324846883411796,2.2734248720827464,1.0156206310611484,1.0273991006729957,0.2544282012373442,0.46029715778003283,0.13104911569277644,0.16786706377251878
1,CROSStop SD,33,46,ft_surrogate,1,60.202261011648815,83.82759249684648,-0.10703903130591721,-0.2947221878843189,51,0.6605873309630409,1.9735718708796748,1.0966789514227027,1.0307159457969917,0.27417468734597744,0.2587023000388425,0.1448064327895528,0.31722485631168396
1,CROSStop SD,33,47,ft_surrogate,1,66.04957701709563,98.5940033189286,-0.4422401416485118,-0.052312427753119284,53,0.6777841864420099,1.9165832277035288,1.0988631810353575,1.0309695958745033,0.1876752275911929,0.12415675521977969,0.34038650420592576,0.3560886345938241
1,CROSStop SD,33,48,ft_surrogate,1,67.9542257230328,95.63469040985902,-0.11837014245563443,-0.2725408108732421,54,0.6613509502527118,1.847235325051679,1.020857480591581,1.0271424494597257,0.24541573045017917,0.265394791356193,0.023884175357483026,0.28980353694265437
1,CROSStop SD,33,49,ft_surrogate,1,56.9362759924938,77.84662602177062,0.3103256763192731,0.175998498131972,55,0.7064092997485314,1.860522336703475,0.9926091723641273,1.031982094320395,0.36390399972439047,0.05703704649314823,0.10859538664099311,0.2383207392094802
1,CROSStop SD,33,50,ft_surrogate,1,62.733494738472814,83.16730581145124,0.020269364033952755,-0.3362860575739859,52,0.6386354179037688,1.9635049824188717,1.0950624337991055,1.0299537266887975,0.2790229797998617,0.20337054475733649,0.107969211824898,0.23516012109098863
1,CROSStop SD,33,51,ft_surrogate,1,57.23958427692405,81.00939783088612,-0.14577624524835958,-0.16480598933988277,55,0.6988791422339585,1.8117404024312125,1.0278294218800337,1.0309695958745033,0.238545196773553,0.0877588385244086,0.14064707706995824,0.37426969735509313
1,CROSStop SD,33,52,ft_surrogate,1,61.50988478428225,83.44320674393634,-0.004051821696665728,0.09813255902772422,70,0.7757366568991849,1.6327865685720955,1.0830711993275095,1.0299537266887975,0.11246120281039573,0.09056488011893274,0.29232098028461284,0.286827667036825
1,CROSStop SD,33,53,ft_surrogate,1,54.00634083643461,71.02790514706979,0.1836702274826486,0.04293045901532189,68,0.7862576893257657,1.665467218889018,1.0550273805178456,1.0309695958745033,0.08133590586251947,0.29374830268359886,0.13803807097152296,0.26336764913008426
1,CROSStop SD,33,54,ft_surrogate,1,62.38756588718278,80.3266323508299,-0.4335912596246132,0.14439283111164114,64,0.6563684157939416,1.8881930441647918,0.9968068638975902,1.0284235343372452,0.11856816702923728,0.25703766336888106,0.2796975112852247,0.2972431896230639
1,CROSStop SD,33,55,ft_surrogate,1,72.0731154789749,108.47317665387607,-0.015636848400711518,-0.5614236842454066,52,0.6117266003022942,2.057820198775234,1.1079835925524364,1.0299537266887975,0.17689167653546292,0.3196211245732716,0.35853693773043077,0.23082088625066355
1,CROSStop SD,33,56,ft_surrogate,1,62.01376409672262,77.80751096122354,-0.23027076630658497,0.3316248476353816,62,0.6979555460557094,1.7831913441586122,1.0424074791747326,1.0299537266887975,0.2011326692822798,0.08833916240583704,0.08399481288652273,0.3461994686334041
1,CROSStop SD,33,57,ft_surrogate,1,55.959768799884124,79.05892023366108,0.15811594498945994,-0.13179357229432487,57,0.7622326262084723,1.7278137323686755,1.018333572547096,1.0307159457969917,0.07796780717515023,0.30938946313919774,0.11354779364116693,0.30835073634682475
1,CROSStop SD,33,58,ft_surrogate,1,70.86938090995807,97.09080016549919,0.0847358257082112,-0.42631348208258135,53,0.649863534419187,1.920325522725288,1.0583482216573548,1.0296992290648215,0.1098324031932744,0.287856633078367,0.2077426973940093,0.22683368799142625
1,CROSStop SD,34,1,original,1,62.413509014526845,80.30696017227862,-0.09017499196183118,-0.12408391254194484,47,0.5296968437290859,2.226635821537126,1.018759406556617,1.0279117507277797,0.5422350439192359,0.379838889070169,0.059428046515960495,0.1679344058121118
1,CROSStop SD,34,2,original,1,52.1712886994297,71.07516149811552,0.08241133395214137,-0.2787935410853781,39,0.5595690372763,1.9788640248785883,0.9529689433295547,1.0261136580920704,0.22111868171796842,0.06481153311969705,0.33215576988690715,0.19946199106414492
1,CROSStop SD,34,3,original,1,69.85773146570862,93.97064252484643,-0.061070150508142386,-0.036278343598833196,51,0.5030605591916261,2.2912915549221,1.0509214555034854,1.0273991006729957,0.37622973085343486,0.06564239804661336,0.1084718555216355,0.27139306883423236
1,CROSStop SD,34,4,original,1,60.48515685305213,75.94987872309468,0.0423364353898997,-0.04669001225480374,45,0.5219409461980212,2.195576778862016,1.0626438105732365,1.028167750585337,0.3671613049876264,0.18882954554919393,0.1288539800924845,0.2687018768721781
1,CROSStop SD,34,5,original,1,72.42447459333476,94.90038888439236,-0.09958429725375134,0.006807841311637919,41,0.48263356895933013,2.2030306723506516,1.003832864713738,1.0250813434819968,0.4398393134047444,0.3622523334117194,0.08455445939272756,0.13076046811003136
1,CROSStop SD,34,6,original,1,55.12091986146731,68.643972933028,-0.3501038722062879,0.13296984808599532,44,0.5917797611652748,1.9391984216357068,1.0332889785332622,1.0245638545131157,0.3290234756531086,0.16405989552644445,0.16587173587623236,0.26990690029484066
1,CROSStop SD,34,7,original,1,51.655665857539965,73.09299567990962,-0.20746579953731525,-0.34892251046708367,46,0.6155585839998151,1.8116768140635289,1.0022936801426816,1.0253397542617495,0.1744371667149563,0.27120164683662507,0.14830141598406088,0.2330073149041644
1,CROSStop SD,34,8,original,1,58.177933700670266,79.04931462321555,-0.24564340528563733,0.10629581329161786,38,0.503192387206649,2.261065713680274,1.0296753662243798,1.0250813434819968,0.3321977940082729,0.34071916877915415,0.1969232704717133,0.2622471936593864
1,CROSStop SD,34,9,original,1,51.20138837606482,65.60763741912666,-0.0663087184917502,1.303445545620347,57,0.7095395098740126,1.8361257356339673,1.0201575996566423,1.0299537266887975,0.2587677850112225,0.2538224450935645,0.15665671882432575,0.19759472706953188
1,CROSStop SD,34,10,original,1,58.89747011617882,57.95058171693649,-0.5184307636832522,0.8613845849565624,44,0.49599355739424533,2.174131228535504,0.9347504276792216,1.0255979432741118,0.22176125385634218,0.29204988531691134,0.1514350140459365,0.24093812959374508
1,CROSStop SD,34,11,original,1,63.300630109899835,90.46857764368538,-0.43519090862987364,0.22588787464367543,33,0.4814518336701659,2.3453047268004177,1.0193909499358664,1.0261136580920704,0.5897143298137582,0.1209734328442096,0.05258950416943232,0.18277135692151783
1,CROSStop SD,34,12,original,1,53.88112068595677,69.62477677510488,0.08488927158468576,-0.060098466417325636,48,0.5317456253229874,2.1603706719475997,1.0157949336984111,1.0268855801087005,0.36803307097788557,0.08584715736035385,0.2170874820047106,0.2303706297826553
1,CROSStop SD,34,13,original,1,56.49264598365011,83.3095907109971,0.022617991785999436,-0.845235407716646,42,0.5475421405874604,2.1124842089409928,1.1065867056967216,1.028679102486857,0.5549603218380773,0.11103947833423326,0.05626268992944713,0.14451872890388767
1,CROSStop SD,34,14,original,1,50.142290453293384,70.15061125069104,-0.5171811908160889,0.8436736807874645,40,0.5477079371705088,2.1951399132600233,1.0610632373798117,1.0271424494597257,0.18704009500438246,0.12320722636993563,0.3353704778534564,0.17848340733013132
1,CROSStop SD,34,15,original,1,52.664882403376346,69.15223307118691,-0.26225121848688854,0.12682111153240871,50,0.5509728649012655,2.146768185934501,1.0309201010680402,1.0268855801087005,0.5132935642467479,0.07846335078686092,0.11496081500382249,0.19110521334353128
1,CROSStop SD,34,16,original,1,61.32541900381122,75.83364549013328,-0.11721333446995602,0.47680310177035024,47,0.5076126422714727,2.112323877658526,0.9523422475011163,1.0258559110434244,0.40134346491802736,0.4216149607806914,0.16012242221155126,0.11762360975120216
1,CROSStop SD,34,17,original,1,65.91321089639767,107.34914901273285,-0.6854212378535733,0.3474868415107384,40,0.5021702618239017,2.226439389603989,0.9831877448128328,1.0284235343372452,0.1826035171378676,0.36775352688919305,0.13094836979895205,0.2694168527919441
1,CROSStop SD,34,18,original,1,62.992245284088106,86.22468647413879,0.1883987371119281,-0.17627063849930824,46,0.496121854365164,2.2878682743363443,1.0122309510492498,1.0258559110434244,0.1607622335529421,0.27040861908100045,0.3018317114169173,0.3275877693615733
